Timestamp,Hennings
2017-03-28T00:00:00-07:00 Los_Angeles,140.88329871495557kW
2017-03-29T00:00:00-07:00 Los_Angeles,136.6234300136566kW
2017-03-30T00:00:00-07:00 Los_Angeles,133.43187053998307kW
2017-03-31T00:00:00-07:00 Los_Angeles,125.60680015881859kW
2017-04-01T00:00:00-07:00 Los_Angeles,95.95812042554219kW
2017-04-02T00:00:00-07:00 Los_Angeles,93.38951388994855kW
2017-04-03T00:00:00-07:00 Los_Angeles,130.80930924415586kW
2017-04-04T00:00:00-07:00 Los_Angeles,139.08966016769415kW
2017-04-05T00:00:00-07:00 Los_Angeles,147.21128757794702kW
2017-04-06T00:00:00-07:00 Los_Angeles,144.87181250254315kW
2017-04-07T00:00:00-07:00 Los_Angeles,131.90204604466754kW
2017-04-08T00:00:00-07:00 Los_Angeles,104.0255564053853kW
2017-04-09T00:00:00-07:00 Los_Angeles,103.10057314236958kW
2017-04-10T00:00:00-07:00 Los_Angeles,127.71592974662781kW
2017-04-11T00:00:00-07:00 Los_Angeles,133.37465961774197kW
2017-04-12T00:00:00-07:00 Los_Angeles,132.64677953720093kW
2017-04-13T00:00:00-07:00 Los_Angeles,131.72576745351154kW
2017-04-14T00:00:00-07:00 Los_Angeles,116.01849985122684kW
2017-04-15T00:00:00-07:00 Los_Angeles,101.26374618212381kW
2017-04-16T00:00:00-07:00 Los_Angeles,98.41278958320616kW
2017-04-17T00:00:00-07:00 Los_Angeles,110.90927179654443kW
2017-04-18T00:00:00-07:00 Los_Angeles,129.21431867281595kW
2017-04-19T00:00:00-07:00 Los_Angeles,134.98664259910586kW
2017-04-20T00:00:00-07:00 Los_Angeles,129.0061717033386kW
2017-04-21T00:00:00-07:00 Los_Angeles,126.50135691960654kW
2017-04-22T00:00:00-07:00 Los_Angeles,104.17492628097536kW
2017-04-23T00:00:00-07:00 Los_Angeles,103.77264364560445kW
2017-04-24T00:00:00-07:00 Los_Angeles,129.73440130551657kW
2017-04-25T00:00:00-07:00 Los_Angeles,124.21578558286032kW
2017-04-26T00:00:00-07:00 Los_Angeles,117.81597828865057kW
2017-04-27T00:00:00-07:00 Los_Angeles,113.91047310829165kW
2017-04-28T00:00:00-07:00 Los_Angeles,110.23813048998518kW
2017-04-29T00:00:00-07:00 Los_Angeles,87.20453190803526kW
2017-04-30T00:00:00-07:00 Los_Angeles,90.4969088236491kW
2017-05-01T00:00:00-07:00 Los_Angeles,116.90602954228723kW
2017-05-02T00:00:00-07:00 Los_Angeles,114.86218047142025kW
2017-05-03T00:00:00-07:00 Los_Angeles,122.38004859288533kW
2017-05-04T00:00:00-07:00 Los_Angeles,123.76936690012612kW
2017-05-05T00:00:00-07:00 Los_Angeles,123.35016830762224kW
2017-05-06T00:00:00-07:00 Los_Angeles,99.0809750556946kW
2017-05-07T00:00:00-07:00 Los_Angeles,94.26344156265257kW
2017-05-08T00:00:00-07:00 Los_Angeles,120.58821320533752kW
2017-05-09T00:00:00-07:00 Los_Angeles,117.78078405062357kW
2017-05-10T00:00:00-07:00 Los_Angeles,118.95399077733363kW
2017-05-11T00:00:00-07:00 Los_Angeles,121.18229842185978kW
2017-05-12T00:00:00-07:00 Los_Angeles,110.00899076461792kW
2017-05-13T00:00:00-07:00 Los_Angeles,85.46151407559711kW
2017-05-14T00:00:00-07:00 Los_Angeles,93.37066022555037kW
2017-05-15T00:00:00-07:00 Los_Angeles,121.71283260981242kW
2017-05-16T00:00:00-07:00 Los_Angeles,121.90720264116926kW
2017-05-17T00:00:00-07:00 Los_Angeles,121.39507651329036kW
2017-05-18T00:00:00-07:00 Los_Angeles,126.17093189557397kW
2017-05-19T00:00:00-07:00 Los_Angeles,121.63700588544206kW
2017-05-20T00:00:00-07:00 Los_Angeles,99.4931797186534kW
2017-05-21T00:00:00-07:00 Los_Angeles,98.2902066707611kW
2017-05-22T00:00:00-07:00 Los_Angeles,108.07063579559325kW
2017-05-23T00:00:00-07:00 Los_Angeles,127.73129812876384kW
2017-05-24T00:00:00-07:00 Los_Angeles,122.85618742307031kW
2017-05-25T00:00:00-07:00 Los_Angeles,126.71427869796749kW
2017-05-26T00:00:00-07:00 Los_Angeles,124.95083514849347kW
2017-05-27T00:00:00-07:00 Los_Angeles,100.53660035133365kW
2017-05-28T00:00:00-07:00 Los_Angeles,102.19805566469834kW
2017-05-29T00:00:00-07:00 Los_Angeles,125.22409081459048kW
2017-05-30T00:00:00-07:00 Los_Angeles,126.86966069539386kW
2017-05-31T00:00:00-07:00 Los_Angeles,123.0042945543925kW
2017-06-01T00:00:00-07:00 Los_Angeles,119.62525065739949kW
2017-06-02T00:00:00-07:00 Los_Angeles,117.87514400482172kW
2017-06-03T00:00:00-07:00 Los_Angeles,95.29236372311915kW
2017-06-04T00:00:00-07:00 Los_Angeles,94.65410923957829kW
2017-06-05T00:00:00-07:00 Los_Angeles,111.85236247380574kW
2017-06-06T00:00:00-07:00 Los_Angeles,108.00585393110914kW
2017-06-07T00:00:00-07:00 Los_Angeles,110.67789363861087kW
2017-06-08T00:00:00-07:00 Los_Angeles,111.31325586636862kW
2017-06-09T00:00:00-07:00 Los_Angeles,110.40756098429362kW
2017-06-10T00:00:00-07:00 Los_Angeles,87.04769492149354kW
2017-06-11T00:00:00-07:00 Los_Angeles,88.67908557256065kW
2017-06-12T00:00:00-07:00 Los_Angeles,115.44719306627908kW
2017-06-13T00:00:00-07:00 Los_Angeles,109.216586748759kW
2017-06-14T00:00:00-07:00 Los_Angeles,107.25585444768268kW
2017-06-15T00:00:00-07:00 Los_Angeles,106.39615654945374kW
2017-06-16T00:00:00-07:00 Los_Angeles,110.66242988904318kW
2017-06-17T00:00:00-07:00 Los_Angeles,87.31116851170857kW
2017-06-18T00:00:00-07:00 Los_Angeles,89.08320538202922kW
2017-06-19T00:00:00-07:00 Los_Angeles,110.96807869275408kW
2017-06-20T00:00:00-07:00 Los_Angeles,116.41930198669432kW
2017-06-21T00:00:00-07:00 Los_Angeles,110.32895962397254kW
2017-06-22T00:00:00-07:00 Los_Angeles,112.272980372111kW
2017-06-23T00:00:00-07:00 Los_Angeles,113.62390462557475kW
2017-06-24T00:00:00-07:00 Los_Angeles,93.21858827273049kW
2017-06-25T00:00:00-07:00 Los_Angeles,95.09245395660399kW
2017-06-26T00:00:00-07:00 Los_Angeles,119.97230275472009kW
2017-06-27T00:00:00-07:00 Los_Angeles,118.57807326316838kW
2017-06-28T00:00:00-07:00 Los_Angeles,117.9012111028035kW
2017-06-29T00:00:00-07:00 Los_Angeles,115.059875647227kW
2017-06-30T00:00:00-07:00 Los_Angeles,114.46173890431724kW
2017-07-01T00:00:00-07:00 Los_Angeles,96.74783865610762kW
2017-07-02T00:00:00-07:00 Los_Angeles,94.78103693326312kW
2017-07-03T00:00:00-07:00 Los_Angeles,104.30522147814433kW
2017-07-04T00:00:00-07:00 Los_Angeles,115.70660336812338kW
2017-07-05T00:00:00-07:00 Los_Angeles,122.60764622688296kW
2017-07-06T00:00:00-07:00 Los_Angeles,123.65369184811908kW
2017-07-07T00:00:00-07:00 Los_Angeles,120.03871369361883kW
2017-07-08T00:00:00-07:00 Los_Angeles,95.79213134447731kW
2017-07-09T00:00:00-07:00 Los_Angeles,94.5772546132406kW
2017-07-10T00:00:00-07:00 Los_Angeles,120.17680573463441kW
2017-07-11T00:00:00-07:00 Los_Angeles,130.1860315799713kW
2017-07-12T00:00:00-07:00 Los_Angeles,131.04037094116214kW
2017-07-13T00:00:00-07:00 Los_Angeles,127.44973587989806kW
2017-07-14T00:00:00-07:00 Los_Angeles,119.29492847124736kW
2017-07-15T00:00:00-07:00 Los_Angeles,95.95428061485288kW
2017-07-16T00:00:00-07:00 Los_Angeles,101.73469750086464kW
2017-07-17T00:00:00-07:00 Los_Angeles,127.95283524195357kW
2017-07-18T00:00:00-07:00 Los_Angeles,127.19664033253987kW
2017-07-19T00:00:00-07:00 Los_Angeles,128.87199091911313kW
2017-07-20T00:00:00-07:00 Los_Angeles,127.64273564020787kW
2017-07-21T00:00:00-07:00 Los_Angeles,125.36804270744328kW
2017-07-22T00:00:00-07:00 Los_Angeles,99.47924820582074kW
2017-07-23T00:00:00-07:00 Los_Angeles,99.46828413009648kW
2017-07-24T00:00:00-07:00 Los_Angeles,126.49238443374634kW
2017-07-25T00:00:00-07:00 Los_Angeles,129.58649508158368kW
2017-07-26T00:00:00-07:00 Los_Angeles,134.05918916066486kW
2017-07-27T00:00:00-07:00 Los_Angeles,132.8182499408722kW
2017-07-28T00:00:00-07:00 Los_Angeles,130.39300958315528kW
2017-07-29T00:00:00-07:00 Los_Angeles,102.66041429837543kW
2017-07-30T00:00:00-07:00 Los_Angeles,101.36925188700359kW
2017-07-31T00:00:00-07:00 Los_Angeles,125.97283466657kW
2017-08-01T00:00:00-07:00 Los_Angeles,122.25127720832822kW
2017-08-02T00:00:00-07:00 Los_Angeles,127.66382590929669kW
2017-08-03T00:00:00-07:00 Los_Angeles,130.93463842074073kW
2017-08-04T00:00:00-07:00 Los_Angeles,128.11825060844419kW
2017-08-05T00:00:00-07:00 Los_Angeles,102.86551189422607kW
2017-08-06T00:00:00-07:00 Los_Angeles,102.04776271184282kW
2017-08-07T00:00:00-07:00 Los_Angeles,111.54070679346725kW
2017-08-08T00:00:00-07:00 Los_Angeles,127.17913007736206kW
2017-08-09T00:00:00-07:00 Los_Angeles,127.84979772567745kW
2017-08-10T00:00:00-07:00 Los_Angeles,131.77910367647806kW
2017-08-11T00:00:00-07:00 Los_Angeles,129.28156717618307kW
2017-08-12T00:00:00-07:00 Los_Angeles,101.6555733680725kW
2017-08-13T00:00:00-07:00 Los_Angeles,97.12211068471272kW
2017-08-14T00:00:00-07:00 Los_Angeles,122.6655886967977kW
2017-08-15T00:00:00-07:00 Los_Angeles,127.20160555839544kW
2017-08-16T00:00:00-07:00 Los_Angeles,128.11190970738727kW
2017-08-17T00:00:00-07:00 Los_Angeles,127.6593238512675kW
2017-08-18T00:00:00-07:00 Los_Angeles,124.35633993148808kW
2017-08-19T00:00:00-07:00 Los_Angeles,99.67727351188663kW
2017-08-20T00:00:00-07:00 Los_Angeles,100.35823639233907kW
2017-08-21T00:00:00-07:00 Los_Angeles,121.30736406644188kW
2017-08-22T00:00:00-07:00 Los_Angeles,124.36528984705609kW
2017-08-23T00:00:00-07:00 Los_Angeles,127.79781150817871kW
2017-08-24T00:00:00-07:00 Los_Angeles,120.94584663709009kW
2017-08-25T00:00:00-07:00 Los_Angeles,114.989507595698kW
2017-08-26T00:00:00-07:00 Los_Angeles,94.60187999407448kW
2017-08-27T00:00:00-07:00 Los_Angeles,93.6084996064504kW
2017-08-28T00:00:00-07:00 Los_Angeles,123.43526625633245kW
2017-08-29T00:00:00-07:00 Los_Angeles,124.61542789141335kW
2017-08-30T00:00:00-07:00 Los_Angeles,122.84910742441816kW
2017-08-31T00:00:00-07:00 Los_Angeles,122.99107710520428kW
2017-09-01T00:00:00-07:00 Los_Angeles,121.01664956410723kW
2017-09-02T00:00:00-07:00 Los_Angeles,102.70169544219968kW
2017-09-03T00:00:00-07:00 Los_Angeles,102.44127194086711kW
2017-09-04T00:00:00-07:00 Los_Angeles,112.64687442779542kW
2017-09-05T00:00:00-07:00 Los_Angeles,131.3273241519928kW
2017-09-06T00:00:00-07:00 Los_Angeles,129.3924278418223kW
2017-09-07T00:00:00-07:00 Los_Angeles,124.78251902262369kW
2017-09-08T00:00:00-07:00 Los_Angeles,122.68403553962706kW
2017-09-09T00:00:00-07:00 Los_Angeles,91.12956905364992kW
2017-09-10T00:00:00-07:00 Los_Angeles,88.71072061856592kW
2017-09-11T00:00:00-07:00 Los_Angeles,121.92872683207192kW
2017-09-12T00:00:00-07:00 Los_Angeles,124.82878565788268kW
2017-09-13T00:00:00-07:00 Los_Angeles,122.01522652308145kW
2017-09-14T00:00:00-07:00 Los_Angeles,121.84177001317342kW
2017-09-15T00:00:00-07:00 Los_Angeles,119.63412125905352kW
2017-09-16T00:00:00-07:00 Los_Angeles,89.70443169275916kW
2017-09-17T00:00:00-07:00 Los_Angeles,89.26220281918845kW
2017-09-18T00:00:00-07:00 Los_Angeles,122.86884387334189kW
2017-09-19T00:00:00-07:00 Los_Angeles,125.19113222757974kW
2017-09-20T00:00:00-07:00 Los_Angeles,128.3467087745667kW
2017-09-21T00:00:00-07:00 Los_Angeles,129.66396371523538kW
2017-09-22T00:00:00-07:00 Los_Angeles,127.69042213757831kW
2017-09-23T00:00:00-07:00 Los_Angeles,95.20228489240006kW
2017-09-24T00:00:00-07:00 Los_Angeles,93.4089992046356kW
2017-09-25T00:00:00-07:00 Los_Angeles,124.83885375658674kW
2017-09-26T00:00:00-07:00 Los_Angeles,124.53471080462134kW
2017-09-27T00:00:00-07:00 Los_Angeles,124.31394743919373kW
2017-09-28T00:00:00-07:00 Los_Angeles,128.13704125086468kW
2017-09-29T00:00:00-07:00 Los_Angeles,123.79319119453429kW
2017-09-30T00:00:00-07:00 Los_Angeles,73.13061155875523kW
2017-10-01T00:00:00-07:00 Los_Angeles,82.00580056508382kW
2017-10-02T00:00:00-07:00 Los_Angeles,122.46572724978131kW
2017-10-03T00:00:00-07:00 Los_Angeles,129.02239211400348kW
2017-10-04T00:00:00-07:00 Los_Angeles,132.82655851046246kW
2017-10-05T00:00:00-07:00 Los_Angeles,133.22458322842914kW
2017-10-06T00:00:00-07:00 Los_Angeles,122.92286944389343kW
2017-10-07T00:00:00-07:00 Los_Angeles,94.44452110926312kW
2017-10-08T00:00:00-07:00 Los_Angeles,94.99337522188821kW
2017-10-09T00:00:00-07:00 Los_Angeles,105.14309374491373kW
2017-10-10T00:00:00-07:00 Los_Angeles,136.79037880897525kW
2017-10-11T00:00:00-07:00 Los_Angeles,141.15490722656256kW
2017-10-12T00:00:00-07:00 Los_Angeles,144.9066886901855kW
2017-10-13T00:00:00-07:00 Los_Angeles,138.42601291338602kW
2017-10-14T00:00:00-07:00 Los_Angeles,121.48715591430664kW
2017-10-15T00:00:00-07:00 Los_Angeles,120.56747627258306kW
2017-10-16T00:00:00-07:00 Los_Angeles,144.70146338144937kW
2017-10-17T00:00:00-07:00 Los_Angeles,144.79544663429255kW
2017-10-18T00:00:00-07:00 Los_Angeles,151.16192889213556kW
2017-10-19T00:00:00-07:00 Los_Angeles,138.40942732493087kW
2017-10-20T00:00:00-07:00 Los_Angeles,132.67414704958597kW
2017-10-21T00:00:00-07:00 Los_Angeles,111.14890583356225kW
2017-10-22T00:00:00-07:00 Los_Angeles,110.84997002283731kW
2017-10-23T00:00:00-07:00 Los_Angeles,133.76403268178305kW
2017-10-24T00:00:00-07:00 Los_Angeles,131.17244338989258kW
2017-10-25T00:00:00-07:00 Los_Angeles,132.7835879325866kW
2017-10-26T00:00:00-07:00 Los_Angeles,130.71403296788532kW
2017-10-27T00:00:00-07:00 Los_Angeles,123.38410766919453kW
2017-10-28T00:00:00-07:00 Los_Angeles,103.27635033925374kW
2017-10-29T00:00:00-07:00 Los_Angeles,104.52976147333779kW
2017-10-30T00:00:00-07:00 Los_Angeles,129.305646498998kW
2017-10-31T00:00:00-07:00 Los_Angeles,126.16693083445227kW
2017-11-01T00:00:00-07:00 Los_Angeles,121.60436805089316kW
2017-11-02T00:00:00-07:00 Los_Angeles,128.32086642583207kW
2017-11-03T00:00:00-07:00 Los_Angeles,130.20096294085184kW
2017-11-04T00:00:00-07:00 Los_Angeles,93.87402240435283kW
2017-11-05T00:00:00-07:00 Los_Angeles,90.89922325134273kW
2017-11-06T00:00:00-08:00 Los_Angeles,126.50416620572408kW
2017-11-07T00:00:00-08:00 Los_Angeles,126.13147966066998kW
2017-11-08T00:00:00-08:00 Los_Angeles,128.9027144908905kW
2017-11-09T00:00:00-08:00 Los_Angeles,138.77471923828125kW
2017-11-10T00:00:00-08:00 Los_Angeles,131.91071438789365kW
2017-11-11T00:00:00-08:00 Los_Angeles,107.90509470303851kW
2017-11-12T00:00:00-08:00 Los_Angeles,106.86275951067609kW
2017-11-13T00:00:00-08:00 Los_Angeles,116.54222106933595kW
2017-11-14T00:00:00-08:00 Los_Angeles,140.24352606137592kW
2017-11-15T00:00:00-08:00 Los_Angeles,137.57636340459192kW
2017-11-16T00:00:00-08:00 Los_Angeles,128.57948462168378kW
2017-11-17T00:00:00-08:00 Los_Angeles,122.24347194035853kW
2017-11-18T00:00:00-08:00 Los_Angeles,95.11991580327351kW
2017-11-19T00:00:00-08:00 Los_Angeles,99.0334375699361kW
2017-11-20T00:00:00-08:00 Los_Angeles,139.9076991081238kW
2017-11-21T00:00:00-08:00 Los_Angeles,141.69505786895752kW
2017-11-22T00:00:00-08:00 Los_Angeles,137.30216137568158kW
2017-11-23T00:00:00-08:00 Los_Angeles,133.39171743392944kW
2017-11-24T00:00:00-08:00 Los_Angeles,133.38099050521848kW
2017-11-25T00:00:00-08:00 Los_Angeles,104.3874247074127kW
2017-11-26T00:00:00-08:00 Los_Angeles,103.22857888539632kW
2017-11-27T00:00:00-08:00 Los_Angeles,138.1166274547577kW
2017-11-28T00:00:00-08:00 Los_Angeles,138.76536409060165kW
2017-11-29T00:00:00-08:00 Los_Angeles,132.51901563008624kW
2017-11-30T00:00:00-08:00 Los_Angeles,133.5915056864421kW
2017-12-01T00:00:00-08:00 Los_Angeles,134.39681482315058kW
2017-12-02T00:00:00-08:00 Los_Angeles,98.8867421944936kW
2017-12-03T00:00:00-08:00 Los_Angeles,98.20814585685736kW
2017-12-04T00:00:00-08:00 Los_Angeles,128.99438611666358kW
2017-12-05T00:00:00-08:00 Los_Angeles,132.1456906000773kW
2017-12-06T00:00:00-08:00 Los_Angeles,138.82426611582434kW
2017-12-07T00:00:00-08:00 Los_Angeles,140.22389745712283kW
2017-12-08T00:00:00-08:00 Los_Angeles,140.76055177052817kW
2017-12-09T00:00:00-08:00 Los_Angeles,113.15033817291263kW
2017-12-10T00:00:00-08:00 Los_Angeles,110.61467750867205kW
2017-12-11T00:00:00-08:00 Los_Angeles,137.23529974619552kW
2017-12-12T00:00:00-08:00 Los_Angeles,137.08437053362533kW
2017-12-13T00:00:00-08:00 Los_Angeles,135.90794571240738kW
2017-12-14T00:00:00-08:00 Los_Angeles,137.68751112620038kW
2017-12-15T00:00:00-08:00 Los_Angeles,143.6291827360789kW
2017-12-16T00:00:00-08:00 Los_Angeles,108.64991037050879kW
2017-12-17T00:00:00-08:00 Los_Angeles,107.04411538441975kW
2017-12-18T00:00:00-08:00 Los_Angeles,138.4906311829885kW
2017-12-19T00:00:00-08:00 Los_Angeles,138.00273291269934kW
2017-12-20T00:00:00-08:00 Los_Angeles,131.60386991500854kW
2017-12-21T00:00:00-08:00 Los_Angeles,127.72751593589778kW
2017-12-22T00:00:00-08:00 Los_Angeles,116.78679251670846kW
2017-12-23T00:00:00-08:00 Los_Angeles,93.34603452682498kW
2017-12-24T00:00:00-08:00 Los_Angeles,94.28906099001566kW
2017-12-25T00:00:00-08:00 Los_Angeles,103.89083878199261kW
2017-12-26T00:00:00-08:00 Los_Angeles,104.17209664980574kW
2017-12-27T00:00:00-08:00 Los_Angeles,107.14465936024982kW
2017-12-28T00:00:00-08:00 Los_Angeles,106.57371640205386kW
2017-12-29T00:00:00-08:00 Los_Angeles,106.41132847468056kW
2017-12-30T00:00:00-08:00 Los_Angeles,95.05840873718262kW
2017-12-31T00:00:00-08:00 Los_Angeles,94.21210567156467kW
2018-01-01T00:00:00-08:00 Los_Angeles,103.08074069023135kW
2018-01-02T00:00:00-08:00 Los_Angeles,133.47496191660562kW
2018-01-03T00:00:00-08:00 Los_Angeles,136.48726749420163kW
2018-01-04T00:00:00-08:00 Los_Angeles,131.52063822746277kW
2018-01-05T00:00:00-08:00 Los_Angeles,127.260151386261kW
2018-01-06T00:00:00-08:00 Los_Angeles,97.12102460861207kW
2018-01-07T00:00:00-08:00 Los_Angeles,100.79991428057352kW
2018-01-08T00:00:00-08:00 Los_Angeles,133.05025029182434kW
2018-01-09T00:00:00-08:00 Los_Angeles,135.19748592376712kW
2018-01-10T00:00:00-08:00 Los_Angeles,137.68434468905133kW
2018-01-11T00:00:00-08:00 Los_Angeles,140.209069331487kW
2018-01-12T00:00:00-08:00 Los_Angeles,137.5221300919851kW
2018-01-13T00:00:00-08:00 Los_Angeles,100.72772796948749kW
2018-01-14T00:00:00-08:00 Los_Angeles,99.42274610201517kW
2018-01-15T00:00:00-08:00 Los_Angeles,131.687979221344kW
2018-01-16T00:00:00-08:00 Los_Angeles,126.69402837753293kW
2018-01-17T00:00:00-08:00 Los_Angeles,124.67600679397577kW
2018-01-18T00:00:00-08:00 Los_Angeles,125.3921493689219kW
2018-01-19T00:00:00-08:00 Los_Angeles,128.1378276348114kW
2018-01-20T00:00:00-08:00 Los_Angeles,104.49866779645284kW
2018-01-21T00:00:00-08:00 Los_Angeles,103.49214394887282kW
2018-01-22T00:00:00-08:00 Los_Angeles,130.42156211535138kW
2018-01-23T00:00:00-08:00 Los_Angeles,137.48843693733218kW
2018-01-24T00:00:00-08:00 Los_Angeles,139.72952882448828kW
2018-01-25T00:00:00-08:00 Los_Angeles,137.8188116550445kW
2018-01-26T00:00:00-08:00 Los_Angeles,136.2120897769928kW
2018-01-27T00:00:00-08:00 Los_Angeles,106.3420232137044kW
2018-01-28T00:00:00-08:00 Los_Angeles,102.10800949732469kW
2018-01-29T00:00:00-08:00 Los_Angeles,130.24284934997556kW
2018-01-30T00:00:00-08:00 Los_Angeles,129.07903703053793kW
2018-01-31T00:00:00-08:00 Los_Angeles,129.40116087595618kW
2018-02-01T00:00:00-08:00 Los_Angeles,130.29285343488053kW
2018-02-02T00:00:00-08:00 Los_Angeles,123.91752847035721kW
2018-02-03T00:00:00-08:00 Los_Angeles,86.07927381992337kW
2018-02-04T00:00:00-08:00 Los_Angeles,94.58311398824057kW
2018-02-05T00:00:00-08:00 Los_Angeles,126.94520131746931kW
2018-02-06T00:00:00-08:00 Los_Angeles,136.42249774932867kW
2018-02-07T00:00:00-08:00 Los_Angeles,138.33028880755106kW
2018-02-08T00:00:00-08:00 Los_Angeles,137.3575909137726kW
2018-02-09T00:00:00-08:00 Los_Angeles,129.83422168095905kW
2018-02-10T00:00:00-08:00 Los_Angeles,101.30753890673316kW
2018-02-11T00:00:00-08:00 Los_Angeles,97.8512346744537kW
2018-02-12T00:00:00-08:00 Los_Angeles,105.5329325993856kW
2018-02-13T00:00:00-08:00 Los_Angeles,130.63159894943232kW
2018-02-14T00:00:00-08:00 Los_Angeles,128.64100893338525kW
2018-02-15T00:00:00-08:00 Los_Angeles,128.52774794896442kW
2018-02-16T00:00:00-08:00 Los_Angeles,122.7640357017517kW
2018-02-17T00:00:00-08:00 Los_Angeles,105.31150205930072kW
2018-02-18T00:00:00-08:00 Los_Angeles,104.72995479901635kW
2018-02-19T00:00:00-08:00 Los_Angeles,132.3911280632019kW
2018-02-20T00:00:00-08:00 Los_Angeles,135.70761108398435kW
2018-02-21T00:00:00-08:00 Los_Angeles,136.00346485773716kW
2018-02-22T00:00:00-08:00 Los_Angeles,134.38800462086996kW
2018-02-23T00:00:00-08:00 Los_Angeles,125.97022891044615kW
2018-02-24T00:00:00-08:00 Los_Angeles,102.21488094329835kW
2018-02-25T00:00:00-08:00 Los_Angeles,100.51984111467998kW
2018-02-26T00:00:00-08:00 Los_Angeles,131.85601536432898kW
2018-02-27T00:00:00-08:00 Los_Angeles,133.42806251843768kW
2018-02-28T00:00:00-08:00 Los_Angeles,134.52246205012005kW
2018-03-01T00:00:00-08:00 Los_Angeles,130.9230562051137kW
2018-03-02T00:00:00-08:00 Los_Angeles,121.35462943712868kW
2018-03-03T00:00:00-08:00 Los_Angeles,91.87213587760924kW
2018-03-04T00:00:00-08:00 Los_Angeles,87.26214655240375kW
2018-03-05T00:00:00-08:00 Los_Angeles,120.26772157351174kW
2018-03-06T00:00:00-08:00 Los_Angeles,118.8971237341563kW
2018-03-07T00:00:00-08:00 Los_Angeles,117.79321710268658kW
2018-03-08T00:00:00-08:00 Los_Angeles,116.03994091351827kW
2018-03-09T00:00:00-08:00 Los_Angeles,114.403537829717kW
2018-03-10T00:00:00-08:00 Los_Angeles,102.04764080047606kW
2018-03-11T00:00:00-08:00 Los_Angeles,90.95681688059928kW
2018-03-12T00:00:00-07:00 Los_Angeles,121.60578497250874kW
2018-03-13T00:00:00-07:00 Los_Angeles,124.94982719421385kW
2018-03-14T00:00:00-07:00 Los_Angeles,122.94336986541747kW
2018-03-15T00:00:00-07:00 Los_Angeles,124.10502918561298kW
2018-03-16T00:00:00-07:00 Los_Angeles,119.46178237597148kW
2018-03-17T00:00:00-07:00 Los_Angeles,93.13216368357338kW
2018-03-18T00:00:00-07:00 Los_Angeles,90.90255562464395kW
2018-03-19T00:00:00-07:00 Los_Angeles,114.59451874097182kW
2018-03-20T00:00:00-07:00 Los_Angeles,113.61563205718996kW
2018-03-21T00:00:00-07:00 Los_Angeles,111.91447472572331kW
2018-03-22T00:00:00-07:00 Los_Angeles,114.80601803461711kW
2018-03-23T00:00:00-07:00 Los_Angeles,111.63222988446554kW
2018-03-24T00:00:00-07:00 Los_Angeles,86.01772888501483kW
2018-03-25T00:00:00-07:00 Los_Angeles,85.35036993026738kW
2018-03-26T00:00:00-07:00 Los_Angeles,118.54974110921225kW
2018-03-27T00:00:00-07:00 Los_Angeles,116.62196461359659kW
2018-03-28T00:00:00-07:00 Los_Angeles,114.53056128819787kW
2018-03-29T00:00:00-07:00 Los_Angeles,116.13493180274963kW
2018-03-30T00:00:00-07:00 Los_Angeles,93.02325487136841kW
2018-03-31T00:00:00-07:00 Los_Angeles,82.46962372461957kW
2018-04-01T00:00:00-07:00 Los_Angeles,79.48140056928001kW
2018-04-02T00:00:00-07:00 Los_Angeles,95.21908156077066kW
2018-04-03T00:00:00-07:00 Los_Angeles,122.75011046727495kW
2018-04-04T00:00:00-07:00 Los_Angeles,118.57230909665425kW
2018-04-05T00:00:00-07:00 Los_Angeles,119.52851645151775kW
2018-04-06T00:00:00-07:00 Los_Angeles,113.09750429789229kW
2018-04-07T00:00:00-07:00 Los_Angeles,80.33901007970172kW
2018-04-08T00:00:00-07:00 Los_Angeles,81.59034840265909kW
2018-04-09T00:00:00-07:00 Los_Angeles,112.60284622510271kW
2018-04-10T00:00:00-07:00 Los_Angeles,113.63287281990047kW
2018-04-11T00:00:00-07:00 Los_Angeles,121.19684720039365kW
2018-04-12T00:00:00-07:00 Los_Angeles,117.11549345652266kW
2018-04-13T00:00:00-07:00 Los_Angeles,118.66801937421167kW
2018-04-14T00:00:00-07:00 Los_Angeles,90.73812278111774kW
2018-04-15T00:00:00-07:00 Los_Angeles,94.40780385335282kW
2018-04-16T00:00:00-07:00 Los_Angeles,121.13278214136764kW
2018-04-17T00:00:00-07:00 Los_Angeles,115.12618859608968kW
2018-04-18T00:00:00-07:00 Los_Angeles,112.26834034919739kW
2018-04-19T00:00:00-07:00 Los_Angeles,106.71926474571225kW
2018-04-20T00:00:00-07:00 Los_Angeles,104.01031796137494kW
2018-04-21T00:00:00-07:00 Los_Angeles,78.96519565582277kW
2018-04-22T00:00:00-07:00 Los_Angeles,78.56121349334715kW
2018-04-23T00:00:00-07:00 Los_Angeles,107.75699782371525kW
2018-04-24T00:00:00-07:00 Los_Angeles,112.6808135509491kW
2018-04-25T00:00:00-07:00 Los_Angeles,112.16619928677878kW
2018-04-26T00:00:00-07:00 Los_Angeles,104.32716035842896kW
2018-04-27T00:00:00-07:00 Los_Angeles,102.52967929840091kW
2018-04-28T00:00:00-07:00 Los_Angeles,90.3315673669179kW
2018-04-29T00:00:00-07:00 Los_Angeles,91.1960157553355kW
2018-04-30T00:00:00-07:00 Los_Angeles,112.63135600090027kW
