BLDG_UID,Timestamp,Year,Month,Day,UBC_Temp,UBC_HDD,UBC_CDD,UBC_Humid,Elec_Energy,Elec_Power,Elec_ConF,Thrm_Energy,Thrm_Power,Thrm_ConF,Wtr_Cns,Wtr_Conf,Elec_EUI,Thrm_EUI,Wtr_WUI,Total_EUI_excwtr,Occu_Date,Constr_Type,Condition,Green_Status,MAX_Floors,FSP_Classroom,FSP_Lab,FSP_Library,FSP_Office,BLDG_Height,GFA,GBA,WWR,WFA,FA_SA,Inner_V,Glazing_A,Operable_Window,Orientation,Adjacency,NW_Facade_A,SW_Facade_A,NE_Facade_A,SE_Facade_A,Max_Floors
VBL10256,2016-01-28T00:00:00-08:00PST,2016,01,28,,,,,2441.5,101.76329493522644,,,,,8.300048828125,,162.76666666666668,,0.5533365885416667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-01-29T00:00:00-08:00PST,2016,01,29,,,,,2639.65625,109.95729204018913,,,,,7.79998779296875,,175.97708333333333,,0.5199991861979166,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-01-30T00:00:00-08:00PST,2016,01,30,,,,,2447.71875,101.89210776487984,,,,,1.70001220703125,,163.18125,,0.11333414713541666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-01-31T00:00:00-08:00PST,2016,01,31,,,,,1692.53125,71.0577086210251,,,,,0.39996337890625,,112.83541666666666,,0.026664225260416667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-01T00:00:00-08:00PST,2016,02,01,,,,,2657.625,110.17922878265382,,,,,7.9000244140625,,177.175,,0.5266682942708333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-02T00:00:00-08:00PST,2016,02,02,,,,,2681.5,111.7579972743988,,,,,8.89996337890625,,178.76666666666668,,0.5933308919270833,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-03T00:00:00-08:00PST,2016,02,03,,,,,2337.59375,97.77666703859965,,,,,6.5,,155.83958333333334,,0.43333333333333335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-04T00:00:00-08:00PST,2016,02,04,,,,,1959,81.63354027271268,,,,,6,,130.6,,0.4,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-05T00:00:00-08:00PST,2016,02,05,,,,,1903.5,79.29074903329212,,,,,5.10003662109375,,126.9,,0.34000244140625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-06T00:00:00-08:00PST,2016,02,06,,,,,1723.6875,71.8282646338145,,,,,1.5999755859375,,114.9125,,0.1066650390625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-07T00:00:00-08:00PST,2016,02,07,,,,,1425.25,59.53963232040403,,,,,0.5,,95.01666666666667,,0.03333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-08T00:00:00-08:00PST,2016,02,08,,,,,1613.6875,67.11729538440706,,,,,0.5,,107.57916666666667,,0.03333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-09T00:00:00-08:00PST,2016,02,09,,,,,2216.625,92.32669341564178,,,,,6,,147.775,,0.4,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-10T00:00:00-08:00PST,2016,02,10,,,,,2172.84375,90.57391826311746,,,,,6.70001220703125,,144.85625,,0.44666748046875,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-11T00:00:00-08:00PST,2016,02,11,,,,,2047.71875,85.3009781042735,,,,,7.5,,136.51458333333332,,0.5,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-12T00:00:00-08:00PST,2016,02,12,,,,,1892.375,78.87814207871756,,,,,5.9000244140625,,126.15833333333333,,0.3933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-13T00:00:00-08:00PST,2016,02,13,,,,,1905.71875,79.2343274752299,,,,,1.5,,127.04791666666667,,0.1,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-14T00:00:00-08:00PST,2016,02,14,,,,,1591.21875,66.49345441659293,,,,,0.29998779296875,,106.08125,,0.019999186197916668,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-15T00:00:00-08:00PST,2016,02,15,,,,,2404.15625,99.8887620369593,,,,,4.70001220703125,,160.27708333333334,,0.3133341471354167,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-16T00:00:00-08:00PST,2016,02,16,,,,,2278.875,95.04931155840553,,,,,4.0999755859375,,151.925,,0.27333170572916665,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-17T00:00:00-08:00PST,2016,02,17,,,,,2394.78125,99.78989708423613,,,,,7.29998779296875,,159.65208333333334,,0.48666585286458336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-18T00:00:00-08:00PST,2016,02,18,,,,,2424.1875,100.84905827045444,,,,,6.4000244140625,,161.6125,,0.42666829427083336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-19T00:00:00-08:00PST,2016,02,19,,,,,2317,96.73515137036644,,,,,5.0999755859375,,154.46666666666667,,0.33999837239583336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-20T00:00:00-08:00PST,2016,02,20,,,,,2095.53125,87.11736651261646,,,,,1.60003662109375,,139.70208333333332,,0.10666910807291667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-21T00:00:00-08:00PST,2016,02,21,,,,,1603.625,67.25066947937012,,,,,0.29998779296875,,106.90833333333333,,0.019999186197916668,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-22T00:00:00-08:00PST,2016,02,22,,,,,2454.75,101.85358500480653,,,,,6.5999755859375,,163.65,,0.43999837239583334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-23T00:00:00-08:00PST,2016,02,23,,,,,2540.84375,105.99839107195535,,,,,8.5,,169.38958333333332,,0.5666666666666667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-24T00:00:00-08:00PST,2016,02,24,,,,,2386.1875,99.45712912082675,,,,,7.20001220703125,,159.07916666666668,,0.4800008138020833,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-25T00:00:00-08:00PST,2016,02,25,,,,,2519.625,104.98313788572949,,,,,8.29998779296875,,167.975,,0.55333251953125,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-26T00:00:00-08:00PST,2016,02,26,,,,,2257.96875,94.12158536911012,,,,,5.9000244140625,,150.53125,,0.3933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-27T00:00:00-08:00PST,2016,02,27,,,,,2075.5,86.4575612147649,,,,,1.70001220703125,,138.36666666666667,,0.11333414713541666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-28T00:00:00-08:00PST,2016,02,28,,,,,1600.65625,66.98912906646727,,,,,0.199951171875,,106.71041666666666,,0.013330078125,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-02-29T00:00:00-08:00PST,2016,02,29,,,,,2373.25,98.39053877194722,,,,,6.70001220703125,,158.21666666666667,,0.44666748046875,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-01T00:00:00-08:00PST,2016,03,01,,,,,2379.375,99.31723447640736,,,,,6,,158.625,,0.4,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-02T00:00:00-08:00PST,2016,03,02,,,,,2370.21875,98.70304886500041,,,,,6.60003662109375,,158.01458333333332,,0.44000244140625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-03T00:00:00-08:00PST,2016,03,03,,,,,2254.9375,94.0617971420288,,,,,5.79998779296875,,150.32916666666668,,0.3866658528645833,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-04T00:00:00-08:00PST,2016,03,04,,,,,2280.84375,95.04588099320732,,,,,6.20001220703125,,152.05625,,0.41333414713541666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-05T00:00:00-08:00PST,2016,03,05,,,,,2111.15625,87.90044617652893,,,,,3.0999755859375,,140.74375,,0.2066650390625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-06T00:00:00-08:00PST,2016,03,06,,,,,1792.21875,74.9735485315323,,,,,0.5,,119.48125,,0.03333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-07T00:00:00-08:00PST,2016,03,07,,,,,2306,95.6622394720713,,,,,6,,153.73333333333332,,0.4,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-08T00:00:00-08:00PST,2016,03,08,,,,,2487.59375,103.75651693344115,,,,,6.5,,165.83958333333334,,0.43333333333333335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-09T00:00:00-08:00PST,2016,03,09,,,,,2388.46875,99.57575905323024,,,,,6.5,,159.23125,,0.43333333333333335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-10T00:00:00-08:00PST,2016,03,10,,,,,2299.34375,95.79786002635959,,,,,6.5,,153.28958333333333,,0.43333333333333335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-11T00:00:00-08:00PST,2016,03,11,,,,,2184.875,91.09372941652933,,,,,5.0999755859375,,145.65833333333333,,0.33999837239583336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-12T00:00:00-08:00PST,2016,03,12,,,,,2022.03125,84.50837143262224,,,,,1.5,,134.80208333333334,,0.1,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-13T00:00:00-08:00PST,2016,03,13,,,,,1455.65625,63.63235452900762,,,,,0.4000244140625,,97.04375,,0.026668294270833334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-14T00:00:00-07:00PST,2016,03,14,,,,,2210.15625,91.73061354955038,,,,,5.9000244140625,,147.34375,,0.3933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-15T00:00:00-07:00PST,2016,03,15,,,,,2231.28125,93.00480536619821,,,,,5.89996337890625,,148.75208333333333,,0.3933308919270833,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-16T00:00:00-07:00PST,2016,03,16,,,,,2203.0625,91.80204212665559,,,,,6.20001220703125,,146.87083333333334,,0.41333414713541666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-17T00:00:00-07:00PST,2016,03,17,,,,,2257.375,94.03911944230396,,,,,6.5999755859375,,150.49166666666667,,0.43999837239583334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-18T00:00:00-07:00PST,2016,03,18,,,,,2095.34375,87.44585649172464,,,,,5.5,,139.68958333333333,,0.36666666666666664,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-19T00:00:00-07:00PST,2016,03,19,,,,,1922.59375,79.98395840326947,,,,,4,,128.17291666666668,,0.26666666666666666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-20T00:00:00-07:00PST,2016,03,20,,,,,1475.8125,61.701014200846366,,,,,1,,98.3875,,0.06666666666666667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-21T00:00:00-07:00PST,2016,03,21,,,,,2078,86.318683664004,,,,,7.60003662109375,,138.53333333333333,,0.5066691080729167,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-22T00:00:00-07:00PST,2016,03,22,,,,,2201.65625,92.00103759765625,,,,,6.70001220703125,,146.77708333333334,,0.44666748046875,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-23T00:00:00-07:00PST,2016,03,23,,,,,2190.96875,91.02343010902406,,,,,6.5999755859375,,146.06458333333333,,0.43999837239583334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-24T00:00:00-07:00PST,2016,03,24,,,,,2009.59375,83.80822451909387,,,,,5.5,,133.97291666666666,,0.36666666666666664,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-25T00:00:00-07:00PST,2016,03,25,,,,,1684.46875,70.174635887146,,,,,0.29998779296875,,112.29791666666667,,0.019999186197916668,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-26T00:00:00-07:00PST,2016,03,26,,,,,1750.5,73.18868199984233,,,,,1.60003662109375,,116.7,,0.10666910807291667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-27T00:00:00-07:00PST,2016,03,27,,,,,1370.40625,57.08364665508269,,,,,0.29998779296875,,91.36041666666667,,0.019999186197916668,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-28T00:00:00-07:00PST,2016,03,28,,,,,1827.625,75.8796863158544,,,,,1.5,,121.84166666666667,,0.1,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-29T00:00:00-07:00PST,2016,03,29,,,,,2109.71875,88.016894976298,,,,,6.39996337890625,,140.64791666666667,,0.42666422526041664,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-30T00:00:00-07:00PST,2016,03,30,,,,,2171.09375,90.4853274822235,,,,,7.4000244140625,,144.73958333333334,,0.4933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-03-31T00:00:00-07:00PST,2016,03,31,,,,,2183.125,90.9495532910029,,,,,7,,145.54166666666666,,0.4666666666666667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-01T00:00:00-07:00PST,2016,04,01,,,,,2232.3125,93.05909093221028,,,,,6.29998779296875,,148.82083333333333,,0.41999918619791665,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-02T00:00:00-07:00PST,2016,04,02,,,,,2008.46875,83.61103888352714,,,,,5.7000732421875,,133.89791666666667,,0.3800048828125,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-03T00:00:00-07:00PST,2016,04,03,,,,,1885.5625,78.55281857649489,,,,,2.39990234375,,125.70416666666667,,0.15999348958333334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-04T00:00:00-07:00PST,2016,04,04,,,,,2297,95.93113100528716,,,,,7.300048828125,,153.13333333333333,,0.486669921875,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-05T00:00:00-07:00PST,2016,04,05,,,,,2168.3125,90.18525922298431,,,,,6.9000244140625,,144.55416666666667,,0.4600016276041667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-06T00:00:00-07:00PST,2016,04,06,,,,,2180.96875,90.97271442413334,,,,,7.0999755859375,,145.39791666666667,,0.47333170572916666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-07T00:00:00-07:00PST,2016,04,07,,,,,2298.4375,95.66159570217134,,,,,6.800048828125,,153.22916666666666,,0.45333658854166664,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-08T00:00:00-07:00PST,2016,04,08,,,,,2288.84375,95.40558075904846,,,,,6,,152.58958333333334,,0.4,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-09T00:00:00-07:00PST,2016,04,09,,,,,2025.0625,84.35104449590048,,,,,2.7999267578125,,135.00416666666666,,0.18666178385416668,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-10T00:00:00-07:00PST,2016,04,10,,,,,1513.875,63.236873865127585,,,,,0.4000244140625,,100.925,,0.026668294270833334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-11T00:00:00-07:00PST,2016,04,11,,,,,2035.6875,84.65965898831685,,,,,5,,135.7125,,0.3333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-12T00:00:00-07:00PST,2016,04,12,,,,,1994.0625,83.13445297876994,,,,,4.300048828125,,132.9375,,0.286669921875,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-13T00:00:00-07:00PST,2016,04,13,,,,,2053.125,85.50795447826385,,,,,4.89990234375,,136.875,,0.32666015625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-14T00:00:00-07:00PST,2016,04,14,,,,,2314.8125,96.42365173498793,,,,,7.9000244140625,,154.32083333333333,,0.5266682942708333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-15T00:00:00-07:00PST,2016,04,15,,,,,2075.875,86.67326513926189,,,,,5.0999755859375,,138.39166666666668,,0.33999837239583336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-16T00:00:00-07:00PST,2016,04,16,,,,,1866.875,77.64658904075621,,,,,3.7000732421875,,124.45833333333333,,0.24667154947916667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-17T00:00:00-07:00PST,2016,04,17,,,,,1511.6875,63.10957833131154,,,,,0.5,,100.77916666666667,,0.03333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-18T00:00:00-07:00PST,2016,04,18,,,,,2357.6875,98.22564768791196,,,,,5.7999267578125,,157.17916666666667,,0.38666178385416666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-19T00:00:00-07:00PST,2016,04,19,,,,,2340.5625,97.37545887629192,,,,,5.7000732421875,,156.0375,,0.3800048828125,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-20T00:00:00-07:00PST,2016,04,20,,,,,2474.125,103.02171103159583,,,,,6.5,,164.94166666666666,,0.43333333333333335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-21T00:00:00-07:00PST,2016,04,21,,,,,2390.25,99.57677062352495,,,,,5.9000244140625,,159.35,,0.3933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-22T00:00:00-07:00PST,2016,04,22,,,,,2068.8125,86.42713554700217,,,,,4.5,,137.92083333333332,,0.3,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-23T00:00:00-07:00PST,2016,04,23,,,,,1869.6875,77.79870414733884,,,,,1.89990234375,,124.64583333333333,,0.12666015625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-24T00:00:00-07:00PST,2016,04,24,,,,,1542.375,64.52148103713988,,,,,0.60009765625,,102.825,,0.04000651041666667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-25T00:00:00-07:00PST,2016,04,25,,,,,2086.75,86.7064552704493,,,,,5.89990234375,,139.11666666666667,,0.39332682291666665,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-26T00:00:00-07:00PST,2016,04,26,,,,,2175.5625,90.67676575978601,,,,,4.7000732421875,,145.0375,,0.31333821614583335,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-27T00:00:00-07:00PST,2016,04,27,,,,,2202,91.75813122590382,,,,,5.0999755859375,,146.8,,0.33999837239583336,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-28T00:00:00-07:00PST,2016,04,28,,,,,2261.875,94.17646106084183,,,,,6.9000244140625,,150.79166666666666,,0.4600016276041667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-29T00:00:00-07:00PST,2016,04,29,,,,,2266.0625,94.41487379868823,,,,,4.4000244140625,,151.07083333333333,,0.2933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-04-30T00:00:00-07:00PST,2016,04,30,,,,,2206.25,91.66045538584392,,,,,5.2999267578125,,147.08333333333334,,0.35332845052083334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-01T00:00:00-07:00PST,2016,05,01,,,,,1867.375,78.24425999323523,,,,,1.0999755859375,,124.49166666666666,,0.07333170572916667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-02T00:00:00-07:00PST,2016,05,02,,,,,2453.5625,102.09544849395753,,,,,5,,163.57083333333333,,0.3333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-03T00:00:00-07:00PST,2016,05,03,,,,,2455.8125,102.10477085908254,,,,,5.2000732421875,,163.72083333333333,,0.3466715494791667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-04T00:00:00-07:00PST,2016,05,04,,,,,2257.4375,94.23366324106856,,,,,4.9000244140625,,150.49583333333334,,0.3266682942708333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-05T00:00:00-07:00PST,2016,05,05,,,,,2409.5,100.33775941530862,,,,,5.2999267578125,,160.63333333333333,,0.35332845052083334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-06T00:00:00-07:00PST,2016,05,06,,,,,2408.5625,100.29184301694238,,,,,4.9000244140625,,160.57083333333333,,0.3266682942708333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-07T00:00:00-07:00PST,2016,05,07,,,,,2165.875,90.41856841246283,,,,,2.9000244140625,,144.39166666666668,,0.1933349609375,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-08T00:00:00-07:00PST,2016,05,08,,,,,1558.25,65.17190917332967,,,,,0.5,,103.88333333333334,,0.03333333333333333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-09T00:00:00-07:00PST,2016,05,09,,,,,2314.125,96.1444953680039,,,,,5.2999267578125,,154.275,,0.35332845052083334,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-10T00:00:00-07:00PST,2016,05,10,,,,,2351.6875,98.15570255120599,,,,,5.4000244140625,,156.77916666666667,,0.36000162760416665,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-11T00:00:00-07:00PST,2016,05,11,,,,,2291.375,95.33631877104439,,,,,6.9000244140625,,152.75833333333333,,0.4600016276041667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-12T00:00:00-07:00PST,2016,05,12,,,,,2443.4375,101.48864861329398,,,,,5.5999755859375,,162.89583333333334,,0.3733317057291667,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-13T00:00:00-07:00PST,2016,05,13,,,,,2413,100.93995062510173,,,,,5.300048828125,,160.86666666666667,,0.35333658854166666,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-14T00:00:00-07:00PST,2016,05,14,,,,,2182.375,90.88441705703733,,,,,1.5999755859375,,145.49166666666667,,0.1066650390625,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
VBL10256,2016-05-15T00:00:00-07:00PST,2016,05,15,,,,,1549.25,64.67163821061453,,,,,0.699951171875,,103.28333333333333,,0.04666341145833333,,20150422,Concrete,,LEED Gold,,,,,,16.3,15.0,3885,,,,,,,,,,,,,4
