"Date","HDD_daily","CDD_daily","GHI_sum","Humidity_avg"
2014-04-23,9.0625,0,3795,79.9454166666667
2014-04-24,8.29583333333333,0,4162,80.7558333333333
2014-04-25,8.02916666666667,0,7107,69.1558333333333
2014-04-26,8.97083333333333,0,5379,73.2941666666667
2014-04-27,9.5,0,5325,77.3779166666667
2014-04-28,8.14166666666667,0,6077,73.4508333333333
2014-04-29,5.4875,0,5163,69.4229166666667
2014-04-30,2.85833333333333,0.916666666666667,6703,59.1254166666667
2014-05-01,1.57916666666667,1.00416666666667,6563,58.29875
2014-05-02,3.1375,0,5482,73.9595833333333
2014-05-03,6.96666666666667,0,3090,83.6295833333333
2014-05-04,7.10416666666667,0,2415,85.68
2014-05-05,5.8625,0,5245,75.9383333333333
2014-05-06,5.2875,0,6417,73.86375
2014-05-07,4.85416666666667,0,7290,71.4516666666667
2014-05-08,5.925,0,2644,81.6458333333333
2014-05-09,6.70416666666667,0,6497,78.0804166666667
2014-05-10,5.77916666666667,0,4401,76.1366666666667
2014-05-11,3.675,0,7332,67.61625
2014-05-12,2.75416666666667,0.158333333333333,6372,64.6245833333333
2014-05-13,1.55833333333333,1.39166666666667,7354,61.2170833333333
2014-05-14,1.0375,1.87083333333333,7178,65.6704166666667
2014-05-15,0.895833333333333,1.06666666666667,5529,74.17
2014-05-16,2.49166666666667,0,5818,76.865
2014-05-17,3.17083333333333,0,6396,74.82125
2014-05-18,2.8625,0,7724,72.9154166666667
2014-05-19,2.68333333333333,0,5332,74.6158333333333
2014-05-20,2.24166666666667,0.304166666666667,7724,72.0833333333333
2014-05-21,3.17916666666667,0.0125,6060,77.9433333333333
2014-05-22,1.75416666666667,0.108333333333333,5222,80.3579166666667
2014-05-23,2.4375,0.0791666666666668,5189,81.355
2014-05-24,3.34166666666667,0,5334,75.7708333333333
2014-05-25,5.025,0,3340,80.9345833333333
2014-05-26,4.35416666666667,0,8124,74.09125
2014-05-27,3.73333333333333,0,7510,67.65125
2014-05-28,4.07083333333333,0,7028,76.4991666666667
2014-05-29,4.12083333333333,0,2689,77.80625
2014-05-30,2.52083333333333,0.1875,8220,67.315
2014-05-31,1.74583333333333,0.783333333333333,8071,67.6645833333333
2014-06-01,1.5375,0.991666666666667,8220,72.17125
2014-06-02,1.2625,1.4375,8359,73.1233333333333
2014-06-03,1.73333333333333,0.470833333333333,7727,75.6283333333333
2014-06-04,2.425,0.204166666666667,7411,71.3683333333333
2014-06-05,2.28333333333333,0.504166666666667,8604,67.5683333333333
2014-06-06,1.64583333333333,0.858333333333333,7861,67.77625
2014-06-07,1.35833333333333,0.883333333333333,8153,73.4275
2014-06-08,1.5375,0.5,5610,79.2616666666667
2014-06-09,2.20416666666667,0.320833333333333,8687,70.0366666666667
2014-06-10,2.2875,0,4456,71.6379166666667
2014-06-11,1.5,0.283333333333333,6665,70.9579166666667
2014-06-12,1.42083333333333,0.204166666666667,7277,74.87
2014-06-13,2.3375,0.0125,5168,81.34375
2014-06-14,3.83333333333333,0,2346,79.9266666666667
2014-06-15,3.53333333333333,0,5396,75.2025
2014-06-16,3.45,0,7999,71.23
2014-06-17,2.075,0.308333333333333,7654,76.01375
2014-06-18,2.5,0.0125,5102,74.8479166666667
2014-06-19,2.26666666666667,0.158333333333333,2771,78.4820833333333
2014-06-20,3.58333333333333,0,7525,69.7375
2014-06-21,1.90416666666667,0.483333333333333,8513,62.1504166666667
2014-06-22,0.904166666666667,1.14583333333333,6882,65.0854166666667
2014-06-23,0.679166666666667,1.22916666666667,3922,70.8504166666667
2014-06-24,0.829166666666667,1.19583333333333,4606,72.8825
2014-06-25,0.483333333333333,2.125,8313,64.0216666666667
2014-06-26,0.741666666666667,1.275,7197,72.0054166666667
2014-06-27,1.96666666666667,0.0791666666666668,2515,81.69625
2014-06-28,2,0.266666666666667,3632,78.2945833333333
2014-06-29,1.7125,0.408333333333333,6721,73.35875
2014-06-30,0.829166666666667,2.67083333333333,8530,63.6408333333333
2014-07-01,0.216666666666666,4.42083333333333,6847,62.6091666666667
2014-07-02,0.220833333333333,2.8375,8093,65.7575
2014-07-03,1.29166666666667,0.645833333333333,5790,72.4604166666667
2014-07-04,1.57916666666667,0.0874999999999999,4612,70.8954166666667
2014-07-05,1.19166666666667,0.404166666666667,2669,73.3425
2014-07-06,0.325,1.29583333333333,3970,78.63125
2014-07-07,0.2,3.5875,8312,72.3641666666667
2014-07-08,0.0333333333333334,3.95,8436,70.0820833333333
2014-07-09,0.345833333333333,2.43333333333333,8462,72.99625
2014-07-10,0.479166666666667,3.34583333333333,8368,69.11875
2014-07-11,0.0083333333333333,5.67916666666667,8411,60.4829166666667
2014-07-12,0,5.95416666666667,7572,59.405
2014-07-13,0,6.6625,7682,59.2166666666667
2014-07-14,0,5.50416666666667,7721,70.2304166666667
2014-07-15,0,4.85833333333333,8181,69.4283333333333
2014-07-16,0,5.15416666666667,8087,69.6791666666667
2014-07-17,0.0416666666666667,2.43333333333333,7193,73.1795833333333
2014-07-18,0.2625,2.15416666666667,6024,73.00875
2014-07-19,0.366666666666667,1.21666666666667,3893,78.9375
2014-07-20,1.22083333333333,0.15,2627,77.9491666666667
2014-07-21,0.95,0.9375,7507,70.5191666666667
2014-07-22,0.6,1.4,5977,69.7404166666667
2014-07-23,1.04583333333333,0.125,2783,84.6579166666667
2014-07-24,2.04166666666667,0.2625,2813,80.1845833333333
2014-07-25,1.05833333333333,1.0625,6912,71.9579166666667
2014-07-26,0.641666666666667,2.07916666666667,7799,66.5275
2014-07-27,0.279166666666667,4.1875,7829,61.065
2014-07-28,0.00416666666666673,5.20416666666667,7865,58.8608333333333
2014-07-29,0,5.5,7820,60.4891666666667
2014-07-30,0.0166666666666666,4.45416666666667,7737,68.8641666666667
2014-07-31,0,4.8125,7748,68.3575
2014-08-01,0,5.6625,6330,59.8416666666667
2014-08-02,0,5.95416666666667,7683,56.77125
2014-08-03,0,5.28333333333333,7576,65.80125
2014-08-04,0,6.16666666666667,7485,63.5295833333333
2014-08-05,0,3.6375,6885,72.4783333333333
2014-08-06,0.0291666666666666,2.775,6857,72.1975
2014-08-07,0.1625,2.48333333333333,7308,69.0945833333333
2014-08-08,0.35,2.15,6992,68.8479166666667
2014-08-09,0.2375,2.975,7015,67.515
2014-08-10,0,5.7,7084,61.4170833333333
2014-08-11,0,7.425,6230,56.2083333333333
2014-08-12,0,5.3125,1863,65.06375
2014-08-13,0,1.46666666666667,1703,85.0079166666667
2014-08-14,0.00416666666666673,2.67916666666667,4412,78.8720833333333
2014-08-15,0.0375000000000001,1.76666666666667,4796,82.0529166666667
2014-08-16,0.125,2.23333333333333,4300,76.91875
2014-08-17,0.0249999999999999,3.3875,6504,73.8275
2014-08-18,0,3.4375,4511,75.5016666666667
2014-08-19,0,3.04166666666667,6624,74.27625
2014-08-20,0.395833333333333,1.37916666666667,5103,74.29625
2014-08-21,0.541666666666667,1.31666666666667,6294,71.8154166666667
2014-08-22,0.375,2.51666666666667,6103,67.5775
2014-08-23,0.0875000000000001,3.425,6046,58.9
2014-08-24,0.308333333333333,2.89583333333333,6315,64.7041666666667
2014-08-25,0.0208333333333333,3.46666666666667,5095,62.2395833333333
2014-08-26,0,4.6875,6232,64.38375
2014-08-27,0,4.3875,6159,70.7479166666667
2014-08-28,0.1125,1.78333333333333,4659,76.3991666666667
2014-08-29,1.025,0.195833333333333,2295,74.3329166666667
2014-08-30,1.10833333333333,0.558333333333333,3073,74.33125
2014-08-31,1.20416666666667,0.35,4574,74.38125
2014-09-01,0.9875,0.791666666666667,3196,73.5670833333333
2014-09-02,1.70416666666667,0.00416666666666673,1333,82.1025
2014-09-03,1.75416666666667,0.55,4295,72.7158333333333
2014-09-04,1.425,1.02916666666667,6005,69.7316666666667
2014-09-05,0.945833333333333,2.4875,5931,63.10125
2014-09-06,0.208333333333333,4.3125,5861,57.1629166666667
2014-09-07,0.0375000000000001,3.13333333333333,5676,62.2379166666667
2014-09-08,0.729166666666667,0.866666666666667,3796,76.6058333333333
2014-09-09,0.966666666666667,0.420833333333333,3838,72.8066666666667
2014-09-10,2.25416666666667,0.283333333333333,5708,57.7508333333333
2014-09-11,2.05416666666667,0.6,5640,51.4383333333333
2014-09-12,0.858333333333333,1.62916666666667,5554,54.3608333333333
2014-09-13,0.766666666666667,2.25,5498,58.04625
2014-09-14,0.6375,2.83333333333333,5407,53.1029166666667
2014-09-15,0.175,3.66666666666667,5384,47.7708333333333
2014-09-16,0.2,2.02083333333333,4553,59.6733333333333
2014-09-17,0.420833333333334,0.9625,1999,76.63
2014-09-18,1.10416666666667,0.1875,1589,84.9729166666667
2014-09-19,1.53333333333333,0.183333333333333,1373,85.58625
2014-09-20,1.3375,1.65,4963,73.7329166666667
2014-09-21,0.641666666666667,2.54583333333333,4726,67.2320833333333
2014-09-22,1.2875,0.308333333333333,2321,82.45
2014-09-23,1.0625,0.00416666666666673,1062,85.05625
2014-09-24,1.30416666666667,0.0416666666666668,2709,85.5370833333333
2014-09-25,1.92916666666667,0.145833333333333,2818,79.8479166666667
2014-09-26,2.7,0,880,86.85375
2014-09-27,2.26666666666667,0.4625,4290,76.10625
2014-09-28,2.37916666666667,0.529166666666667,4068,74.0633333333333
2014-09-29,3.3375,0,802,86.1141666666667
2014-09-30,3.59583333333333,0,4330,78.7733333333333
2014-10-01,4.49583333333333,0,2517,76.0241666666667
2014-10-02,4.21666666666667,0,3020,67.8533333333333
2014-10-03,2.8375,0.0624999999999999,2965,65.5608333333333
2014-10-04,1.4375,0.716666666666666,1938,75.6775
2014-10-05,0.920833333333333,1.19166666666667,2828,73.9429166666667
2014-10-06,1.0125,0.9375,3314,81.2445833333333
2014-10-07,1.27083333333333,0.6375,2501,80.4516666666667
2014-10-08,1.90833333333333,0.320833333333333,2047,77.3545833333333
2014-10-09,2.12083333333333,0.420833333333333,2995,77.2033333333333
2014-10-10,2.7,0,1121,81.2866666666667
2014-10-11,4.05416666666667,0,2720,85.74625
2014-10-12,5.05,0,1334,87.6079166666667
2014-10-13,4.57916666666667,0,1001,85.4325
2014-10-14,5.67083333333333,0,2147,85.29
2014-10-15,6.05833333333333,0,808,86.6108333333333
2014-10-16,4.9625,0,1602,83.4616666666667
2014-10-17,4.35416666666667,0,771,82.9275
2014-10-18,3.31666666666667,0,1450,87.26875
2014-10-19,1.85833333333333,0.0208333333333333,1600,81.9625
2014-10-20,3.97083333333333,0,1884,87.8895833333333
2014-10-21,4.68333333333333,0,1018,85.64875
2014-10-22,4.84166666666667,0,974,88.1416666666667
2014-10-23,6.925,0,1152,87.16875
2014-10-24,7.42916666666667,0,1673,82.7633333333333
2014-10-25,7.09166666666667,0,379,86.7454166666667
2014-10-26,7.425,0,2395,80.11625
2014-10-27,8.29583333333333,0,1424,83.1729166666667
2014-10-28,6.25,0,470,87.37375
2014-10-29,5.3375,0,1749,86.2975
2014-10-30,5.45833333333333,0,513,86.2570833333333
2014-10-31,6.64166666666667,0,720,81.7908333333333
2014-11-01,7.97083333333333,0,1971,80.8804166666667
2014-11-02,8.2875,0,473,88.7604166666667
2014-11-03,6.29166666666667,0,435,89.6654166666667
2014-11-04,6.09583333333333,0,1837,87.2058333333333
2014-11-05,6.3625,0,443,88.4104166666667
2014-11-06,5.05833333333333,0,656,85.0175
2014-11-07,7.62083333333333,0,1481,72.8266666666667
2014-11-08,8.5375,0,1127,73.6291666666667
2014-11-09,9.01666666666667,0,1410,84.9791666666667
2014-11-10,10.625,0,2266,66.865
2014-11-11,13.3416666666667,0,2217,52.3220833333333
2014-11-12,14.8083333333333,0,2174,54.8754166666667
2014-11-13,14.8958333333333,0,2131,55.5166666666667
2014-11-14,15.1291666666667,0,2022,55.0325
2014-11-15,14.775,0,2034,53.4479166666667
2014-11-16,13.4291666666667,0,1991,62.0016666666667
2014-11-17,12.2916666666667,0,1355,68.0020833333333
2014-11-18,11.3958333333333,0,933,67.9066666666667
2014-11-19,10.7875,0,918,71.7820833333333
2014-11-20,9.7375,0,405,86.0925
2014-11-21,9.30416666666667,0,311,88.3716666666667
2014-11-22,10.3791666666667,0,1552,84.7979166666667
2014-11-23,9.94166666666667,0,1585,85.5366666666667
2014-11-24,10.8166666666667,0,224,88.9
2014-11-25,11.05,0,511,87.28125
2014-11-26,8.31666666666667,0,297,91.2979166666667
2014-11-27,6.59166666666667,0,280,88.8870833333333
2014-11-28,12.2875,0,1391,80.0983333333333
2014-11-29,20.2708333333333,0,1748,57.3325
2014-11-30,19.1625,0,1232,57.0720833333333
2014-12-01,16.5333333333333,0,1369,58.2425
2014-12-02,16.4833333333333,0,1320,71.8333333333333
2014-12-03,15.5208333333333,0,1521,79.6154166666667
2014-12-04,14.4583333333333,0,452,81.18875
2014-12-05,11.7708333333333,0,269,86.6991666666667
2014-12-06,10.0916666666667,0,177,90.1525
2014-12-07,9.82916666666667,0,1038,85.8245833333333
2014-12-08,8.07083333333333,0,276,83.33875
2014-12-09,6.05833333333333,0,990,87.1770833333333
2014-12-10,6.23333333333333,0,179,88.8170833333333
2014-12-11,8.5875,0,309,86.1991666666667
2014-12-12,8.71666666666667,0,1119,82.27125
2014-12-13,11.2083333333333,0,431,81.7279166666667
2014-12-14,13.5916666666667,0,996,78.8075
2014-12-15,12.9416666666667,0,410,75.2179166666667
2014-12-16,11.5333333333333,0,323,78.0341666666667
2014-12-17,11.35,0,373,81.1404166666667
2014-12-18,10.6291666666667,0,239,86.79
2014-12-19,10.0666666666667,0,664,89.5208333333333
2014-12-20,10.1541666666667,0,131,88.6004166666667
2014-12-21,9.8,0,515,88.9325
2014-12-22,12.0458333333333,0,348,87.7154166666667
2014-12-23,11.3416666666667,0,203,86.0375
2014-12-24,11.9708333333333,0,1362,87.1041666666667
2014-12-25,14.1083333333333,0,936,80.0508333333333
2014-12-26,14.5583333333333,0,178,76.8220833333333
2014-12-27,12.7583333333333,0,807,87.7445833333333
2014-12-28,14.6041666666667,0,465,81.0766666666667
2014-12-29,18.2291666666667,0,1515,66.9333333333333
2014-12-30,20.1458333333333,0,1446,59.41375
2014-12-31,15.825,0,1404,64.7291666666667
2015-01-01,15.7458333333333,0,1062,66.2054166666667
2015-01-02,14.6625,0,182,81.6495833333333
2015-01-03,15.0875,0,343,81.1533333333333
2015-01-04,14.8291666666667,0,182,88.0270833333333
2015-01-05,11.6666666666667,0,306,88.4545833333333
2015-01-06,10.7083333333333,0,580,89.33
2015-01-07,12.4333333333333,0,570,85.0145833333333
2015-01-08,12.9125,0,672,85.5841666666667
2015-01-09,11.1833333333333,0,862,75.9816666666667
2015-01-10,11.3916666666667,0,271,79.9404166666667
2015-01-11,11.675,0,160,83.1208333333333
2015-01-12,12.1708333333333,0,302,78.5808333333333
2015-01-13,13.7333333333333,0,945,81.0329166666667
2015-01-14,13.8416666666667,0,791,79.5279166666667
2015-01-15,11.5333333333333,0,286,78.4316666666667
2015-01-16,10.3375,0,1304,84.2225
2015-01-17,11.0916666666667,0,422,83.7104166666667
2015-01-18,9.12083333333333,0,482,83.3145833333333
2015-01-19,10.4333333333333,0,1762,84.4629166666667
2015-01-20,12.2333333333333,0,1269,79.7404166666667
2015-01-21,12.9666666666667,0,968,74.1679166666667
2015-01-22,11.1958333333333,0,425,84.0695833333333
2015-01-23,8.45,0,184,89.7716666666667
2015-01-24,7.575,0,304,91.2254166666667
2015-01-25,7.9,0,890,87.01625
2015-01-26,8.41666666666667,0,1300,78.0379166666667
2015-01-27,8.64583333333333,0,689,88.0479166666667
2015-01-28,10.4666666666667,0,1340,80.2645833333333
2015-01-29,11.4125,0,1755,73.0691666666667
2015-01-30,10.7666666666667,0,1721,73.805
2015-01-31,12.0125,0,520,80.09875
2015-02-01,11.4208333333333,0,432,86.955
2015-02-02,10.5416666666667,0,580,86.3258333333333
2015-02-03,10.3125,0,714,88.7245833333333
2015-02-04,11.0291666666667,0,950,85.2241666666667
2015-02-05,7.8625,0,603,89.1441666666667
2015-02-06,6.56666666666667,0,664,87.4083333333333
2015-02-07,8.0125,0,571,90.0579166666667
2015-02-08,8.25,0,1306,87.2604166666667
2015-02-09,8.54166666666667,0,612,86.69
2015-02-10,8.59166666666667,0,749,88.0608333333333
2015-02-11,8.9375,0,949,83.7816666666667
2015-02-12,8.89583333333333,0,300,85.21375
2015-02-13,7.34166666666667,0,1029,86.3258333333333
2015-02-14,9.07083333333333,0,2024,85.2625
2015-02-15,11.05,0,2768,76.7816666666667
2015-02-16,10.3,0,1959,71.09375
2015-02-17,9.87916666666667,0,2757,68.8216666666667
2015-02-18,9.19166666666667,0,1864,76.5166666666667
2015-02-19,9.06666666666667,0,1318,87.3483333333333
2015-02-20,10.3583333333333,0,2394,80.67625
2015-02-21,11.0833333333333,0,3381,71.52125
2015-02-22,10.8125,0,1853,58.3179166666667
2015-02-23,9.96666666666667,0,3346,63.1520833333333
2015-02-24,9.7625,0,2617,70.9491666666667
2015-02-25,10.8,0,994,83.6841666666667
2015-02-26,10.3,0,1607,81.29875
2015-02-27,10.4666666666667,0,2612,71.0454166666667
2015-02-28,10.7916666666667,0,3793,55.9154166666667
2015-03-01,12.0041666666667,0,1928,69.33125
2015-03-02,11.7083333333333,0,3886,65.5916666666667
2015-03-03,12.2791666666667,0,3117,48.9083333333333
2015-03-04,11.225,0,3356,56.11125
2015-03-05,10.2833333333333,0,2962,63.3254166666667
2015-03-06,8.36666666666667,0,2977,66.15
2015-03-07,8.6375,0,4072,71.9541666666667
2015-03-08,7.81666666666667,0,3415,67.0683333333333
2015-03-09,7.97916666666667,0,2325,77.6783333333333
2015-03-10,8.34166666666667,0,2246,79.7095833333333
2015-03-11,6.80833333333333,0,976,88.1316666666667
2015-03-12,6.47916666666667,0,2681,83.98125
2015-03-13,6.1125,0,2525,78.9683333333333
2015-03-14,7.00416666666667,0,2884,82.2391666666667
2015-03-15,9.86666666666667,0,854,79.0270833333333
2015-03-16,8.78333333333333,0,3774,61.51625
2015-03-17,8.0875,0,3360,74.1595833333333
2015-03-18,8.21666666666667,0,3024,80.2575
2015-03-19,8.575,0,828,86.8016666666667
2015-03-20,7.625,0,1183,86.9270833333333
2015-03-21,7.96666666666667,0,3115,79.16625
2015-03-22,9.09166666666667,0,2118,81.1383333333333
2015-03-23,9.66666666666667,0,2241,82.7970833333333
2015-03-24,8.83333333333333,0,3793,77.2708333333333
2015-03-25,8.7875,0,1104,87.8741666666667
2015-03-26,5.1,0,2732,82.2370833333333
2015-03-27,5.75,0,2536,81.5741666666667
2015-03-28,7.19166666666667,0,2809,79.8225
2015-03-29,8.2125,0,1106,87.6833333333333
2015-03-30,6.26666666666667,0,3317,86.5720833333333
2015-03-31,8.97916666666667,0,4506,75.0133333333333
2015-04-01,9.9125,0,5583,76.5979166666667
2015-04-02,9.40416666666667,0,3861,73.2670833333333
2015-04-03,10.0041666666667,0,1911,78.7475
2015-04-04,10.5333333333333,0,2747,76.85375
2015-04-05,8.77916666666667,0,5482,63.74375
2015-04-06,8.04583333333333,0,4475,66.495
2015-04-07,7.35833333333333,0,5666,62.95125
2015-04-08,6.39583333333333,0,6051,61.9741666666667
2015-04-09,6.47083333333333,0,6187,66.5716666666667
2015-04-10,8.86666666666667,0,2118,81.54125
2015-04-11,10.125,0,4281,73.9845833333333
2015-04-12,10.4166666666667,0,3928,75.03625
2015-04-13,10.6041666666667,0,1668,82.8029166666667
2015-04-14,9.94166666666667,0,6549,70.98625
2015-04-15,8.9625,0,5105,67.43125
2015-04-16,5.725,0,6476,65.96
2015-04-17,5.52083333333333,0,6281,70.7220833333333
2015-04-18,6.2375,0,5928,69.75875
2015-04-19,4.625,0.0958333333333334,5924,64.7266666666667
2015-04-20,2.90833333333333,0.391666666666667,6676,60.435
2015-04-21,5.5,0,3972,80.0204166666667
2015-04-22,8.175,0,6461,67.57875
2015-04-23,9.71666666666667,0,1615,77.4220833333333
2015-04-24,9.94166666666667,0,2935,81.07375
2015-04-25,9.225,0,6492,72.0066666666667
2015-04-26,8.0375,0,3956,75.7416666666667
2015-04-27,5.2375,0,3477,83.7933333333333
2015-04-28,5.175,0,4537,74.70375
2015-04-29,7.31666666666667,0,5417,76.3029166666667
2015-04-30,7.06666666666667,0,3735,77.7491666666667
2015-05-01,5.7125,0,6927,74.2683333333333
2015-05-02,6.40416666666667,0,6978,68.9633333333333
2015-05-03,4.625,0,7402,58.8045833333333
2015-05-04,6.225,0,5198,72.1095833333333
2015-05-05,8.17916666666667,0,4790,75.985
2015-05-06,5.77916666666667,0,6879,67.3275
2015-05-07,3.79166666666667,0.0458333333333334,7616,64.49375
2015-05-08,2.47083333333333,1.1875,7822,55.8120833333333
2015-05-09,1.175,1.17083333333333,6672,51.3266666666667
2015-05-10,2.52083333333333,0,5483,71.5245833333333
2015-05-11,3.11666666666667,0,4635,76.4304166666667
2015-05-12,2.4875,0.0749999999999999,6199,75.6866666666667
2015-05-13,4.38333333333333,0,4461,82.66625
2015-05-14,3.12916666666667,0,7405,74.7179166666667
2015-05-15,2.7375,0,6394,76.61
2015-05-16,2.84583333333333,0,5331,80.3854166666667
2015-05-17,2.1,0.283333333333333,5553,72.79375
2015-05-18,1.06666666666667,0.958333333333333,7358,72.2091666666667
2015-05-19,1.01666666666667,1.59583333333333,7865,71.1258333333333
2015-05-20,0.829166666666667,1.94166666666667,7852,71.1675
2015-05-21,0.3625,2.32083333333333,7603,69.1695833333333
2015-05-22,0.9875,0.6375,6851,79.5633333333333
2015-05-23,2.12916666666667,0.108333333333333,4264,81.0266666666667
2015-05-24,2.24583333333333,0.120833333333333,4844,77.8633333333333
2015-05-25,2.475,0,4327,79.0383333333333
2015-05-26,1.2375,0.991666666666667,5810,72.7458333333333
2015-05-27,0.741666666666667,1.58333333333333,5022,71.5033333333333
2015-05-28,0.520833333333333,2.86666666666667,8006,70.01375
2015-05-29,0.266666666666667,2.54166666666667,7894,70.345
2015-05-30,1.19583333333333,1.0625,8367,69.5558333333333
2015-05-31,0.9125,1.04166666666667,5970,67.7070833333333
2015-06-01,0.904166666666667,1.04583333333333,4251,72.1141666666667
2015-06-02,3.20833333333333,0,2307,79.1891666666667
2015-06-03,2.45,0.05,4625,73.5583333333333
2015-06-04,1.2875,0.895833333333333,6483,69.1870833333333
2015-06-05,0.704166666666667,2.2625,8088,68.08125
2015-06-06,0.220833333333333,3.04583333333333,8089,71.4458333333333
2015-06-07,0.225,3.90416666666667,8497,66.5604166666667
2015-06-08,0.145833333333333,3.45833333333333,8598,68.3133333333333
2015-06-09,0.654166666666667,2.1625,8655,67.3679166666667
2015-06-10,0.945833333333333,1.89166666666667,8293,71.0991666666667
2015-06-11,1.42083333333333,0.9625,8399,70.99625
2015-06-12,2.3,0.283333333333333,8716,64.9045833333333
2015-06-13,1.54583333333333,0.691666666666667,8725,62.34375
2015-06-14,0.75,2.64583333333333,8629,57.6866666666667
2015-06-15,0.0791666666666668,4.1625,7685,54.6083333333333
2015-06-16,0.8625,1.06666666666667,8092,70.1725
2015-06-17,0.9625,1.2,8149,69.6816666666667
2015-06-18,1.1625,0.7,5080,74.37375
2015-06-19,1.89166666666667,0.420833333333333,8464,68.3925
2015-06-20,1.475,0.741666666666667,8554,66.6129166666667
2015-06-21,0.95,2.31666666666667,8516,58.6495833333333
2015-06-22,0.8375,1.45416666666667,7722,67.5558333333333
2015-06-23,0.9,2.14583333333333,8412,64.0354166666667
2015-06-24,0.208333333333333,2.50833333333333,4356,62.7991666666667
2015-06-25,0.0416666666666667,4.21666666666667,6773,61.6454166666667
2015-06-26,0,5.60833333333333,8524,62.51
2015-06-27,0,6.40416666666667,8340,61.4041666666667
2015-06-28,0,5.475,4272,69.8033333333333
2015-06-29,0,6.22916666666667,7923,65.2529166666667
2015-06-30,0,5.225,8208,68.9675
2015-07-01,0,5.625,8456,65.1783333333333
2015-07-02,0,6.825,8390,62.9983333333333
2015-07-03,0,5.90416666666667,8328,66.9079166666667
2015-07-04,0,5.42083333333333,8227,65.0895833333333
2015-07-05,0,7.19166666666667,7736,48.2504166666667
2015-07-06,0,4.94166666666667,7413,57.1283333333333
2015-07-07,0.0958333333333332,3.35416666666667,7219,67.26625
2015-07-08,0,4.93333333333333,7497,63.23
2015-07-09,0,5.70833333333333,7689,65.38
2015-07-10,0.1,1.99583333333333,5178,74.7683333333333
2015-07-11,0.45,0.541666666666667,1782,75.9579166666667
2015-07-12,0.433333333333333,1.15833333333333,2554,77.9120833333333
2015-07-13,0.366666666666667,1.82916666666667,7862,69.2525
2015-07-14,0.408333333333333,2.525,7552,67.7529166666667
2015-07-15,0.416666666666667,1.5375,6435,74.3383333333333
2015-07-16,0.5375,1.60833333333333,8015,68.2345833333333
2015-07-17,0.341666666666667,3.16666666666667,7548,64.39125
2015-07-18,0,6.19583333333333,7944,55.72
2015-07-19,0,6.8625,7906,62.5270833333333
2015-07-20,0.0916666666666668,2.20833333333333,6175,75.5558333333333
2015-07-21,0.654166666666667,0.991666666666667,6944,74.135
2015-07-22,0.808333333333333,0.720833333333333,5398,74.2058333333333
2015-07-23,0.545833333333333,1.5875,7500,70.8070833333333
2015-07-24,1.075,0.0125000000000002,2057,82.3533333333333
2015-07-25,1.28333333333333,0.483333333333333,5712,72.7691666666667
2015-07-26,1.125,0.3875,5098,72.0158333333333
2015-07-27,0.833333333333333,1.11666666666667,6722,69.7
2015-07-28,0.4125,2.825,7577,66.9975
2015-07-29,0.0374999999999999,4.33333333333333,7621,60.60375
2015-07-30,0,6.34166666666667,7887,50.46875
2015-07-31,0,6.44583333333333,7915,50.5379166666667
2015-08-01,0,5.5375,7347,57.9779166666667
2015-08-02,0,5.43333333333333,6544,62.9020833333333
2015-08-03,0,3.55833333333333,7230,67.9854166666667
2015-08-04,0.395833333333333,2.00833333333333,7494,68.66625
2015-08-05,1.025,0.270833333333333,1866,77.7229166666667
2015-08-06,0.766666666666667,1.07083333333333,4997,72.78625
2015-08-07,0.35,2.6,7003,69.26875
2015-08-08,0.2375,1.025,3031,80.8704166666667
2015-08-09,0.4,2.15,6152,69.3254166666667
2015-08-10,0,4.28333333333333,5266,58.6129166666667
2015-08-11,0,4.90833333333333,6821,62.6008333333333
2015-08-12,0,6.20833333333333,6541,55.6820833333333
2015-08-13,0,4.70833333333333,6783,64.0858333333333
2015-08-14,0.270833333333333,1.15833333333333,2374,78.7520833333333
2015-08-15,0.808333333333334,0.345833333333333,3140,81.1816666666667
2015-08-16,0.45,1.78333333333333,6273,71.64375
2015-08-17,0.4,3.00416666666667,6183,69.5920833333333
2015-08-18,0.0458333333333334,4.57083333333333,6796,66.5683333333333
2015-08-19,0,4.525,6534,67.1695833333333
2015-08-20,0.2625,1.55833333333333,3748,73.7895833333333
2015-08-21,0.916666666666667,1.1,6738,69.4545833333333
2015-08-22,0.55,2.98333333333333,6586,60.9491666666667
2015-08-23,0.2,2.7875,5788,62.44625
2015-08-24,1.1875,1.2,5206,71.9233333333333
2015-08-25,0.958333333333333,1.325,5543,64.46625
2015-08-26,0.145833333333333,3.25416666666667,4848,53.6008333333333
2015-08-27,0.0458333333333334,2.80833333333333,5718,61.06625
2015-08-28,0.645833333333333,0.504166666666667,3418,79.7329166666667
2015-08-29,0.570833333333333,0.6,1844,81.43375
2015-08-30,2.225,0,3661,80.5554166666667
2015-08-31,1.62083333333333,0,1324,87.7995833333333
2015-09-01,2.90416666666667,0,1846,83.6220833333333
2015-09-02,4.37083333333333,0,3451,80.5420833333333
2015-09-03,4.4625,0,3469,74.0533333333333
2015-09-04,3.27083333333333,0.0458333333333332,4788,66.3358333333333
2015-09-05,2.95416666666667,0.1125,5189,69.6733333333333
2015-09-06,3.325,0,5040,72.4858333333333
2015-09-07,2.28333333333333,0.125,3950,73.8370833333333
2015-09-08,1.475,0.3625,2822,83.9995833333333
